,medallion, hack_license, vendor_id, rate_code, store_and_fwd_flag, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_secs, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude
295,963629F58EAB79A747869FC8672AF50E,7BB94FB4F45F237B28FCF6D61BF0AE49,VTS,1,,12/04/2013 21:36,12/04/2013 21:49,5,780,2.72,-73.986168,40.756351,-73.954857,40.765625
296,DBAF284EF89F854D07472F4B76893898,F1BCEF928BE9D6D1837A2877AF52A98E,VTS,1,,12/04/2013 21:38,12/04/2013 21:48,6,600,1.78,-73.987953,40.732182,-73.986832,40.751038
297,0B3FAB0F479B74ECFDB842356299CA28,4BDA9FC3F685836575CA0D54755DCB51,VTS,1,,12/04/2013 21:39,12/04/2013 21:44,1,300,0.92,-73.988731,40.748268,-73.982811,40.742256
298,8064E1291750DCDA7C002CE0890CDD63,15C3A81610461C2F9E2DDC9DBC57E2B0,VTS,1,,12/04/2013 21:37,12/04/2013 21:47,3,600,3.08,-74.004417,40.734051,-73.990105,40.767162
299,1C6DD9530E52969E2B4574700F4A558D,9AE889EAFFF8E6231C5C2D0BD21DAF2E,VTS,1,,12/04/2013 21:37,12/04/2013 21:48,1,660,2.7,-73.981117,40.689938,-73.989311,40.723007
300,E39E422DA1411C2E5DC05282C1D371B3,41FFE31EDF881FCFD2E8120AB9AF161C,VTS,1,,12/04/2013 21:40,12/04/2013 21:48,5,480,2.82,-73.984344,40.754704,-73.954117,40.778809
301,D2772BD5FEAA4AF730549AAC6B9C27F7,9972BD7F156C48027D8B79A5F0662002,VTS,1,,12/04/2013 21:32,12/04/2013 21:47,1,900,5.78,-73.985596,40.727707,-73.950699,40.782398
302,B7EFECD46347973D86AA0124AACA4678,CC803A0633AAD73E150A6D0DC4E28227,VTS,1,,12/04/2013 21:28,12/04/2013 21:47,6,1140,7.79,-73.973961,40.784115,-73.927849,40.861382
303,224B67C639FC310D8069A0BFC6699343,A6A101DE6CBD7F4E09CD135F4C6F8026,VTS,1,,12/04/2013 21:39,12/04/2013 21:49,2,600,2.6,-74.00901,40.713768,-73.99189,40.744022
304,C251B99766928BB4A84336FEDE03C954,950BF1F268CEB655AFE45190B80F6A9F,VTS,1,,12/04/2013 21:43,12/04/2013 21:50,4,420,1.54,-74.008186,40.745155,-74.004189,40.727726
305,299D366EE8BC7D8C3B44B9EB9BAF9F22,69082D3DEA4E5E9299AD375184EF52BA,VTS,1,,12/04/2013 21:43,12/04/2013 21:50,2,420,1.12,-74.009552,40.725956,-73.99456,40.726086
306,BC3A3D1BECC84F0FAAEAC0F725FC221E,21B775088BF66289DFC6FAA96E1C66BA,VTS,1,,12/04/2013 21:18,12/04/2013 21:48,1,1800,11.79,-74.012535,40.702492,-73.912659,40.765411
307,5209616D34340A304D3F256ACD1C8129,8361D944F47E4AA0268E0FE3F0A1959D,VTS,1,,12/04/2013 21:45,12/04/2013 21:50,1,300,1.17,-74.00119,40.746658,-74.002785,40.730808
308,8A2842964D368DFEC2D826847D32CE36,2C5F515FA91B29A6D507303DFA0A9B77,VTS,1,,12/04/2013 21:36,12/04/2013 21:48,1,720,2.94,-73.970734,40.796349,-73.992432,40.758533
309,688E0FB17BF28D0C68EE0337F1745B8A,C5DC32CDE1B4B5A2A0F16029B62A3A10,VTS,1,,12/04/2013 21:41,12/04/2013 21:52,5,660,1.57,-73.986488,40.742992,-73.983948,40.765442
310,63A550E9F85C10897336D5475B450BDD,C0017EFFACE6B532FDF76A2A1CD02272,VTS,1,,12/04/2013 21:46,12/04/2013 21:50,1,240,0.77,-73.985748,40.744057,-73.978951,40.749531
311,B9DF831F0A7561563DE9F2105123E2F3,CEF61959597B35AB707A7F96A8D83044,VTS,1,,12/04/2013 21:27,12/04/2013 21:46,1,1140,4.64,-74.000961,40.747265,-73.995811,40.697506
312,DA5F61E543A25EE2E6935EAC5B3C58B7,EE26E322D3D2853D38CC358A8DEEF68D,VTS,1,,12/04/2013 21:37,12/04/2013 21:47,1,600,2.62,-73.985985,40.760674,-73.956062,40.776253
313,92D01E396D7AC7BD09183A7ED793E274,A8628AC4F3B269971D5896934D03212B,VTS,1,,12/04/2013 21:44,12/04/2013 21:50,1,360,0.99,-73.991547,40.735035,-74.000565,40.729958
314,D115813CB31F89AEFA89CF82B44041C7,9C1930FE872F52F73059E7C4BBEEAB13,VTS,1,,12/04/2013 21:37,12/04/2013 21:49,2,720,2.8,-73.996643,40.729752,-74.014404,40.708275
315,09DD913FFD1B4CBC78201D18AC71E8C0,36EF151A46AE436985A639074EF93AC2,VTS,1,,12/04/2013 21:12,12/04/2013 21:48,1,2160,9.35,-73.967346,40.762573,-73.983078,40.681843
316,181B7B64430C1F8DE794DC500E17E390,417125D0235C409D182E89E5DBA55C99,VTS,1,,12/04/2013 23:27,12/04/2013 23:44,5,1020,2.47,-74.00563,40.743618,-73.997215,40.721691
317,84195E9B838F251839421FB79584959C,0D6843F0EE9575C7C9E771CF33E88D8F,VTS,1,,12/04/2013 23:40,12/04/2013 23:47,6,420,2.91,-73.972801,40.793449,-73.957367,40.820995
318,63A47A08D3A7FEEE8E2CAE18D194E848,86B9BB05FCF0EDA369FD32155BFCBF0D,VTS,1,,12/04/2013 23:28,12/04/2013 23:46,1,1080,8.15,-73.873337,40.774055,-73.981209,40.749355
319,655E773C92FA446353D5C8B7416BE818,B6EAE07E2AD023B387EE5F09BB2D89E3,VTS,1,,12/04/2013 20:01,12/04/2013 20:28,5,1620,3.31,-73.989281,40.74794,-74.007706,40.713333
320,F535BBDCE68D48CEEBA8D0470141A3F4,39E0858FFD2F32E5644EAACBE046D8E3,VTS,1,,12/04/2013 20:23,12/04/2013 20:30,1,420,1.07,-73.992371,40.721237,-74.005272,40.715866
321,74EA8560C35A938F4FAA580F61B149A3,10178822DB6AEFCB4DDA106532F4F4CD,VTS,1,,12/04/2013 20:25,12/04/2013 20:29,6,240,0.5,-73.967758,40.766186,-73.959991,40.762772
322,5BFEAAD484BDC5C7C2C3104F33BEF0BD,8C8BB6534FD8B9302CF8BAF9CC7273B9,VTS,1,,12/04/2013 20:19,12/04/2013 20:26,1,420,1.86,-73.95475,40.785873,-73.971504,40.766376
323,1B70910EE799FA8BC1A55CA56C4CC3A0,D503642F420465670BCA17387B22A0E9,VTS,1,,12/04/2013 20:11,12/04/2013 20:27,3,960,2.5,-73.981911,40.743263,-73.987022,40.766472
324,6F1A5CBD608252B634C53171935298D9,8E659692EE3F42FB59654B4E2E7A55C8,VTS,1,,12/04/2013 20:17,12/04/2013 20:27,1,600,0.99,-73.974083,40.751377,-73.986481,40.751804
325,4451D3A1843B997DE775D81C264B6540,6236573970AC76EE75DFCA95F139BA47,VTS,1,,12/04/2013 20:14,12/04/2013 20:28,1,840,2.83,-73.989044,40.772755,-73.95356,40.779285
326,78FD0655D0CBD598C17BFA40654850E2,A5D7A4EA72DAF6D393087ACA90838E46,VTS,1,,12/04/2013 20:15,12/04/2013 20:26,1,660,3.14,-73.959702,40.7672,-73.955925,40.741642
327,6FD0A491CD9411FC9E8A7632526E86B6,F1B39F51789365070C131527BE3F3D45,VTS,1,,12/04/2013 20:09,12/04/2013 20:27,1,1080,1.95,-73.982254,40.769672,-73.986832,40.748249
328,CC159E34A5F10EC31C31E35E94BF1616,5E8C1D4344197D23B10F2AE8A9D7AB97,VTS,1,,12/04/2013 20:12,12/04/2013 20:26,1,840,1.78,-73.976593,40.750099,-73.984222,40.742901
329,F8B6F23234E9A030E3FEF11487A155A8,F3C912C52785A823DF14DD6CF6CD45A3,VTS,1,,12/04/2013 20:15,12/04/2013 20:27,2,720,1.27,-73.975311,40.76527,-73.98349,40.750038
330,46ECA3A606B09A95BCA7736975B772D5,25C2AFD76E9651AE2D22480A77840455,VTS,1,,12/04/2013 20:17,12/04/2013 20:30,6,780,2.04,-73.971039,40.760258,-74.001099,40.762398
331,8F1E8A270DD4A07828D392E757A69A62,74D397F3DFF154130D76D792DABDF604,VTS,1,,12/04/2013 20:26,12/04/2013 20:29,3,180,0.63,-73.974899,40.761433,-73.978905,40.756271
332,48FBCEBED0E54546C39B40D1E8B6179F,8CBB91C270C739C2EDCB801BE2D03B18,VTS,1,,12/04/2013 20:09,12/04/2013 20:24,1,900,0.27,-73.987396,40.740665,-73.987823,40.766541
333,CB64DB8A226AA8272969819336764148,C48D009E9B36DED747FD5F6690841A38,VTS,1,,12/04/2013 20:22,12/04/2013 20:27,5,300,1.79,-74.010315,40.730598,-73.996368,40.743126
334,71A788D349C8206115457A1574A006A2,5CBC54D8741AC9A90F18DE2E886561F5,VTS,1,,12/04/2013 20:17,12/04/2013 20:28,2,660,2.41,-73.966942,40.766724,-73.976906,40.790211
335,EBAF059FA9FE6F082A50F4C09C362B5D,6204100D43CC7B90E24769035BC0B831,VTS,1,,12/04/2013 20:14,12/04/2013 20:27,4,780,3.78,-73.989761,40.767479,-74.00943,40.724796
336,2A68F4B0B63E942838A19379ABD49000,84295FDA9C1A8C6A60A8FCED6D4773BC,VTS,1,,12/04/2013 20:12,12/04/2013 20:29,1,1020,5.11,-73.987152,40.755554,-73.934814,40.796761
337,03055B956C21B1F915DCDB118AA79F21,E0C7A67293DE535DB04F8AFD8BF28F73,VTS,1,,12/04/2013 20:18,12/04/2013 20:26,2,480,1.38,-73.983864,40.737625,-73.99398,40.749981
338,A1793385F9CF9704A7B7F52269BEA13C,1A8BA20DAF8EB2B0A85F67918D823964,VTS,1,,12/04/2013 20:17,12/04/2013 20:29,6,720,1.97,-73.979317,40.761166,-73.980797,40.743484
339,B68D64ADB826927A83535E650F4016CA,2EE83D77768FEE22CAB3D25ED69F811B,VTS,1,,12/04/2013 20:09,12/04/2013 20:31,1,1320,4.75,-73.989883,40.729656,-73.968781,40.785141
340,4A407DCE1D78B4AC493D697280D7526C,9B402AD9C0CF34782F860BFC051B4D20,VTS,1,,12/04/2013 23:36,12/04/2013 23:41,1,300,1.19,-73.990974,40.751308,-73.985062,40.744705
341,A0DEAEC3D5592AE94B876356F12F8158,6A35995FBD5399AB131B89623C344782,VTS,1,,12/04/2013 23:37,12/04/2013 23:41,6,240,0.51,-73.982384,40.756237,-73.978226,40.755444
342,3DFE47DA80780B2B2B9F7756F63823F7,294E328778DB45D2ADC7AF25EA99C0B9,VTS,1,,12/04/2013 23:33,12/04/2013 23:41,6,480,1.84,-73.957703,40.776596,-73.966125,40.755062
343,3EF0ED09AD7FC098FE0693B4B67B16A4,D978E1D8B2313A3010C2718760381CA6,VTS,1,,12/04/2013 23:39,12/04/2013 23:42,4,180,0.59,-73.982185,40.771511,-73.972511,40.761528
344,8B1F38DF9D013A789F182805D46B6DDB,30207914030B55797A79305952081547,VTS,1,,12/04/2013 23:05,12/04/2013 23:22,1,1020,0.33,-73.967728,40.755821,-73.999435,40.730099
345,8E1D3F890D507E2E7B7D16C081DD4169,53569B84D7F813E2FEFC2D5369C4FA73,VTS,1,,12/04/2013 23:33,12/04/2013 23:41,4,480,3.73,-73.968063,40.800655,-73.997597,40.76387
346,F0581E1A2A56A5917506660C8FFA7878,70B9816B903E35D432D713DFA9C330D3,VTS,1,,12/04/2013 23:32,12/04/2013 23:42,2,600,2.17,-73.970245,40.756081,-73.988579,40.731392
347,0FCAD8D2B0D6CAFB4CA81DD5137BE34E,3CF72F375115974D06438CA028D409EC,VTS,1,,12/04/2013 23:25,12/04/2013 23:41,1,960,3.41,-73.9674,40.757416,-73.997925,40.725716
348,3B1DD51648DEB1B7C11DCBDAC23A8FFB,7E5A80B9126C5B9323EEDD2D84094746,VTS,1,,12/04/2013 23:38,12/04/2013 23:44,1,360,1.38,-73.978134,40.78297,-73.960068,40.779613
349,0640F300788894DCD2E5DE1D65694F4A,6D05D4624F2D09A6C776C2ED82E1709D,VTS,1,,12/04/2013 23:35,12/04/2013 23:44,1,540,1.55,-74.003174,40.738937,-73.986404,40.75201
350,86C2F93D4659B806C7DD33D75FFC0904,0D4E6CEA9893A846B0ABCA446F92A928,VTS,1,,12/04/2013 23:35,12/04/2013 23:42,1,420,1.57,-73.992134,40.725601,-74.005539,40.740093
351,E90DABEB80622DD659FFC2153F4B3B6E,DF659312F3FF102358ED307B34E0C210,VTS,1,,12/04/2013 20:16,12/04/2013 20:27,5,660,1.11,-73.977028,40.764423,-73.960907,40.761597
352,8A2842964D368DFEC2D826847D32CE36,2C5F515FA91B29A6D507303DFA0A9B77,VTS,1,,12/04/2013 20:20,12/04/2013 20:26,1,360,0.81,-73.975357,40.758324,-73.984596,40.758877
353,CD5A34827F6540D83DCEBBCBFCC59EC2,94CDBDF615C2F39AEDE2BBCADF8A0CC7,VTS,1,,12/04/2013 20:22,12/04/2013 20:28,1,360,0.83,-74.001694,40.746651,-74.004059,40.725273
354,B82032932F7C76B8AADF55B524918C15,311AB9BAA73DB2EB2FA706675D756941,VTS,1,,12/04/2013 20:11,12/04/2013 20:25,1,840,1.71,-73.993515,40.721546,-73.985634,40.738907
355,8120E470BC2093786C0A82448819D9B3,C46E7EFF1E4D02B23B3984BCF1479E76,VTS,1,,12/04/2013 20:16,12/04/2013 20:28,1,720,2.1,-73.976952,40.743584,-74.003159,40.733162
356,CF8167A84734CF65B00D8D32F6A6737A,AD480D891CE097ECE0625B5CA4FF69DE,VTS,1,,12/04/2013 20:20,12/04/2013 20:28,2,480,1.44,-73.993324,40.722134,-74.00721,40.705368
357,4BAA6E1D320513B21DD99D88D9226FDA,7095D28D6CCD667B55B0442C0C899870,VTS,1,,12/04/2013 20:22,12/04/2013 20:27,2,300,1.18,-73.969246,40.785496,-73.95932,40.775166
358,3DEF15767F93A3CC83B8AA35E3BAD8CD,F922A35C76186780AD6AC95E538BA383,VTS,1,,12/04/2013 19:53,12/04/2013 20:26,1,1980,12.15,-73.786301,40.641212,-73.965096,40.676842
359,9DA5FB31482B91B8DA110F699113EDF4,91A21AFD96AEA72FB627405CF5FDE6F9,VTS,1,,12/04/2013 20:21,12/04/2013 20:29,3,480,1.38,-73.956459,40.763882,-73.970413,40.755386
360,AF0D0FBEB3D68F7B77CAE1EDF0ABCEE1,DC7B8B9AECBCECFC5F95EA0F1B8CA22F,VTS,1,,12/04/2013 20:26,12/04/2013 20:30,1,240,1,-73.978424,40.745243,-73.969208,40.757076
361,1C8CB1A88201C4E83717F3B36C2AB494,49B3C59BD94278DAB732CBB8DE019993,VTS,1,,12/04/2013 20:17,12/04/2013 20:28,6,660,2.86,-74.003975,40.725796,-74.002785,40.760548
362,8C2224F05A146222EECBD015CC731851,4FA5C0DA78285088E08D489FE73A2F42,VTS,1,,12/04/2013 20:16,12/04/2013 20:25,1,540,1.32,-73.989349,40.753761,-73.983559,40.741096
363,CB3CB29937460506B59A5359D8E30BB1,4E93DC02E3B5D6EDFF0F6384C901BCA0,VTS,1,,12/04/2013 20:09,12/04/2013 20:28,1,1140,6.42,-73.961586,40.802071,-74.005035,40.735645
364,5C25B50DEDB9DC0BF9D3DDC6124D92DC,5CDF10BA628C7689D1D4BC2426A4E66E,VTS,1,,12/04/2013 21:40,12/04/2013 21:47,1,420,1.19,-73.990379,40.756241,-73.973297,40.755836
365,8BA22EA669717BC6AD9B1B592C2F2675,D65B4F07077C6F9D7DBD06D8836C9465,VTS,1,,12/04/2013 21:46,12/04/2013 21:48,1,120,0.43,-73.947441,40.776146,-73.946503,40.780525
366,9473B2600EF2EFC9E9B89842CBAFC4AB,97C4DB96A866EC161AD41C3CBD239CCF,VTS,1,,12/04/2013 21:26,12/04/2013 21:50,5,1440,7.83,-73.986725,40.761486,-73.898544,40.700829
367,0E2CA825AD133D022E902949D3D48128,F68E4320265D43CC9A647BA71F1C9B21,VTS,1,,12/04/2013 21:51,12/04/2013 21:53,2,120,0.62,-73.978287,40.745602,-73.976578,40.751312
368,E271AF48C1690C83D368A17156D21BC1,5DB792CB78F1D2C2F96DFCA6574CB5F0,VTS,1,,12/04/2013 21:49,12/04/2013 21:51,1,120,0.7,-73.980774,40.733776,-73.974876,40.741787
369,6B96DDFB5A50B96E72F5808ABE778B17,38EF69B2C8C8B9F3E75742B034CDA2EF,VTS,1,,12/04/2013 21:44,12/04/2013 21:51,1,420,1.71,-74.000313,40.742668,-73.985748,40.762768
370,4340FD4B937EDF51A59B4FEBAC92B201,619837EFDAE4A44815CBBBB33F3833A1,VTS,1,,12/04/2013 21:31,12/04/2013 21:50,1,1140,2.18,-73.992081,40.725529,-73.9907,40.751194
371,82BA7115B2866F14CC4364621C71D050,826F4C92D08DAEABB5A02E79F7E9CBD8,VTS,1,,12/04/2013 21:41,12/04/2013 21:47,1,360,0.92,-73.991608,40.750046,-73.993263,40.757668
372,E74B4A31253AA0B5B01E96915A36B503,4900D6FC1B973139CBC3BEB257E2713D,VTS,1,,12/04/2013 20:08,12/04/2013 20:18,1,600,1.51,-73.983727,40.743877,-73.998779,40.729618
373,25C8A610A492CB515974C2EA5D47ABD8,53074320444C46607B1B1E3C7EF303FF,VTS,1,,12/04/2013 20:14,12/04/2013 20:17,3,180,0.93,-73.957687,40.765476,-73.980644,40.742691
374,891EDD34EF8DAD06FF84C2178D7FC346,463499DE0EACC1E7194FFD950B29E8DE,VTS,1,,12/04/2013 20:14,12/04/2013 20:18,2,240,0.85,-73.976112,40.744606,-73.977577,40.735291
375,C9B509CFF20466168DD972EE73A06037,9D38C5D65D93BB355E66EE9007BFFEDC,VTS,1,,12/04/2013 20:01,12/04/2013 20:20,2,1140,3.6,-73.984825,40.736443,-74.013329,40.716099
376,BB8185BEEEAC5BEB14258E021F00D4FA,82B9BA76B7FBB63013ECAE8DFE29440C,VTS,1,,12/04/2013 20:06,12/04/2013 20:18,1,720,1.76,-74.003868,40.722298,-74.011322,40.704117
377,1431E056A35F588107E3BC378BB6B350,1BF3CE47ECE4C2B61C36990EDAEE7CC2,VTS,5,,12/04/2013 20:16,12/04/2013 20:16,2,0,0,0,0,0,0
378,CFB96E6DA3EC6B4D8AAC0F947EFE8380,9FCED674DBCCCBC5E4C9FFD22200B5C3,VTS,1,,12/04/2013 20:11,12/04/2013 20:20,1,540,1.42,-73.995972,40.744301,-74.004776,40.734806
379,4235B84E89BCBDF56662F123DF30111B,BA3141A26DE0E38CAC144C885695F46A,VTS,1,,12/04/2013 20:00,12/04/2013 20:18,6,1080,10.77,-73.783302,40.648636,-73.871231,40.739403
380,6DFFB181BDDA9971FD2BBC638B4BBD4B,E7AE89148DDE3D1E3E07E991B95DB550,VTS,1,,12/04/2013 20:06,12/04/2013 20:18,1,720,2.77,-73.981323,40.756798,-73.948792,40.773392
381,BEFAAC1B4501C29C0B7A7B358B3564DD,938BCF45BE393D00ECD46979C73AEEE3,VTS,1,,12/04/2013 20:04,12/04/2013 20:17,3,780,3.99,-73.963257,40.798862,-74.000336,40.747917
382,4B20C5B8EBF5D6A4A14C928DF5AD99E9,3A63A7A7F9DD942BD29C001555FC5B27,VTS,1,,12/04/2013 20:05,12/04/2013 20:19,6,840,4.91,-73.957153,40.770435,-73.983162,40.724327
383,85720A3C71973D86C8CA39B0B79B6968,DEF7DC1592397F0C2564B0ABFA2A7CF4,VTS,1,,12/04/2013 20:03,12/04/2013 20:17,1,840,5.02,-73.947548,40.784809,-73.982506,40.728127
384,038E76DC061A40AE09E9842717D2A2C0,CA93DFED15A69BE2DD005AB733701156,VTS,1,,12/04/2013 20:08,12/04/2013 20:16,2,480,1.1,-73.982674,40.739494,-73.991913,40.749058
385,311320DD8732526CA6525BD9CAD9F5A7,74EC18ACF9ABFF7084A854F17FDA0127,VTS,1,,12/04/2013 20:06,12/04/2013 20:19,1,780,3.69,-73.962303,40.763157,-73.906097,40.743095
386,4DE5FF95E7FEF5E2A51214309F7A47C9,D476A1872F1F6594BD638C274483ED06,VTS,1,,12/04/2013 20:08,12/04/2013 20:21,1,780,3.41,-73.961609,40.795841,-73.969368,40.759975
387,D6790E8806CBD71BAF34AA7588A52C40,C8A1A5A5B807131FAC384FE0487BF402,VTS,1,,12/04/2013 20:14,12/04/2013 20:20,1,360,1.01,-73.98085,40.771599,-73.987793,40.779396
388,555641B446951FC3E63847E16584CD88,1481E2E1D98C9469E8500F2D003078F2,VTS,1,,12/04/2013 23:27,12/04/2013 23:46,3,1140,4.08,-73.986259,40.718086,-73.94281,40.786098
389,8602C683EF20BE73168B5B4657F655A2,986EB4028C754A1CD496957B407D5847,VTS,1,,12/04/2013 22:37,12/04/2013 22:46,3,540,1.71,-74.004501,40.724224,-73.986649,40.729023
390,F3F022E9D4E54DC55D6F6D3432CAA30B,E4D9049D9386398FEE60BD94D5305EF6,VTS,1,,12/04/2013 23:40,12/04/2013 23:45,5,300,1.89,-73.966919,40.756851,-73.950577,40.775318
391,69B5ED123528DEAEDE664F7CECF9CF0D,A25B2BE8E1E68544CF87EBCBA9C70EBA,VTS,1,,12/04/2013 20:23,12/04/2013 20:30,6,420,0.97,-73.979736,40.743484,-73.992218,40.742603
392,CEF3D32468307B1DEAD7A6E72A97C8CA,5C124487553E384CEE49DC4F15C6A3BE,VTS,1,,12/04/2013 20:22,12/04/2013 20:26,2,240,1.09,-73.959358,40.771664,-73.96801,40.760239
393,835204CB0C75C65267BBD95A218F3286,B9A620153D29D33D32D6CD3D2D963B17,VTS,1,,12/04/2013 20:21,12/04/2013 20:28,1,420,0.93,-73.992867,40.730106,-74.004456,40.730492
394,E7CFD07A722740A7ACC8C41B399B6A83,036719779098A1D96407944B42AC1EF7,VTS,1,,12/04/2013 20:13,12/04/2013 20:25,1,720,1.45,-73.994698,40.750416,-73.98455,40.761269
395,C4A14B1D630780E567259C2D75D934C2,FAB719C27B7B3454B8BDC044417EE7A4,VTS,1,,12/04/2013 20:03,12/04/2013 20:27,1,1440,8.4,-73.944,40.795383,-73.994713,40.716492
396,B24E0ED0E7A0A13D86CC7B35A68EC5FC,157CC76BF1A17262DF74FCC0E65833CF,VTS,1,,12/04/2013 20:17,12/04/2013 20:27,1,600,1.55,-73.986496,40.739979,-74.002083,40.735039
397,48895490D69DF7BE55CA75B5465000F5,6814DE9DD98CB2C3E2921935D70EC30F,VTS,1,,12/04/2013 20:17,12/04/2013 20:26,6,540,1.89,-74.001007,40.718014,-74.015953,40.71064
398,1066F50D87BD0F9D8DC7D4E469FCE3D4,5B11BD0D9CDFE3722C401FBA4BFD6FC2,VTS,1,,12/04/2013 20:22,12/04/2013 20:32,3,600,2.7,-73.988098,40.748508,-73.976341,40.780571
399,B6D3F9F69C5AF62EE0AA5A52525D304E,B7CF759438577EE19B7D5818AF97D55A,VTS,1,,12/04/2013 20:11,12/04/2013 20:25,2,840,1.48,-73.988419,40.758476,-73.98983,40.746647
400,5FC49061C108EE61BD2D61ABF29BF051,5B37EAE5AA0ED6126BF518367D4D0C91,VTS,1,,12/04/2013 20:21,12/04/2013 20:28,1,420,1.66,-73.999603,40.722359,-73.998093,40.740372
401,CCC956ECAB138CFE94C42747548CA8E0,487D2BE7B360AD21A17AE04BD4684D63,VTS,1,,12/04/2013 20:21,12/04/2013 20:26,1,300,0.81,-73.985474,40.71833,-73.985619,40.727268
402,C910B8C485654090DC6BA41DF6FCD8FB,CEB5C8080B6DACCD62B479BCC932F9F2,VTS,1,,12/04/2013 20:22,12/04/2013 20:27,1,300,1.9,-73.977036,40.784916,-73.959747,40.808399
403,0A415B814A6479EE706972D2FD6DA08A,EDEBB51B7868BE57EF2859C0A63A693D,VTS,1,,12/04/2013 20:25,12/04/2013 20:28,5,180,0.78,-73.956055,40.767845,-73.956276,40.775486
404,09D95C058609B6396CD82F7BEAE5367F,D32E778295C8E6F4B50072D178BA302D,VTS,1,,12/04/2013 20:20,12/04/2013 20:28,1,480,1.3,-73.991158,40.745476,-74.006241,40.740368
405,F7438C53E29D81904F99C98C0A360F4D,2B696507F8C9FDD35CA63068D6EF6EA7,VTS,1,,12/04/2013 20:21,12/04/2013 20:26,1,300,0.73,-73.995766,40.725262,-73.996231,40.719067
406,C6B2E3AAF5C7306AF035D1487724BF9E,A61FEA370792FEB4E0A19EF12D46FD40,VTS,1,,12/04/2013 20:16,12/04/2013 20:27,6,660,2.8,-73.982681,40.762428,-73.953011,40.781712
407,CC8B93D23DE36B470F34F79AE14DC4D7,3C12226966886F0A5B51450C45475700,VTS,1,,12/04/2013 20:23,12/04/2013 20:31,1,480,1.29,-73.983452,40.765858,-73.978416,40.782913
408,9D8B7509488E5A2272881616A8F62BB9,68427B8A507A8302777F1C34C7B6D87F,VTS,1,,12/04/2013 20:14,12/04/2013 20:26,2,720,2.3,-73.991829,40.756027,-73.973785,40.782902
409,160CA9331707228AC5BD584FDBF18B3C,18F9F1A9E76B707F7D15FC2B39E0BE33,VTS,1,,12/04/2013 20:23,12/04/2013 20:29,2,360,0.9,-73.987206,40.755489,-73.993134,40.745098
410,82531DC8EBA2CC0D99984E5F3ABEA1BB,7632767BBDA3FF270241EE6D197B42A7,VTS,1,,12/04/2013 20:22,12/04/2013 20:30,6,480,1.68,-73.961876,40.755703,-73.952118,40.775562
411,176AC2F280B89AFF80CAAB4BF4A69CC2,2646C22B3BF76A94719A476394D9EB3C,VTS,1,,12/04/2013 20:24,12/04/2013 20:30,1,360,0.76,-73.978462,40.753159,-73.988235,40.759113
412,0659F329CF648F1C3FF29F0FB4B1BF72,9A4270AF056C3406C393BF539C0C0AB3,VTS,1,,12/04/2013 20:14,12/04/2013 20:29,2,900,2.83,-73.981194,40.774303,-73.950363,40.771572
413,51E48CB5AF16195DF63651FF1968737B,DF094E627C2F6B8304C90363A203C59E,VTS,1,,12/04/2013 23:26,12/04/2013 23:45,1,1140,5.38,-73.960121,40.71563,-73.972786,40.755898
414,FD26FB5E970C62255F9F66EC70DD5DC9,2688BFABEBF84C1D47D48DF2DE8B3B93,VTS,1,,12/04/2013 23:21,12/04/2013 23:46,1,1500,6.68,-74.000511,40.742443,-73.948341,40.803802
415,ADFB951A22CF94ADEF8E7BF34BF1E3DF,A786EF8EF0F998FAFE7AAD3D7370C8D8,VTS,1,,12/04/2013 23:30,12/04/2013 23:47,1,1020,2.17,-74.00016,40.730274,-73.980492,40.746021
416,0D4B3E71547B99FC7CF97E878AC84592,8F7FE1DB85F0BE9A2026CE35B40B1F14,VTS,1,,12/04/2013 23:20,12/04/2013 23:47,1,1620,9.87,-73.956856,40.776463,-73.971901,40.693344
417,3F390CB15E5448BDD56F97A21C564327,68DDE9A371D2C770A8371FA7F722C8CA,VTS,1,,12/04/2013 23:38,12/04/2013 23:45,1,420,1.46,-73.946564,40.772381,-73.951942,40.784706
418,31A26B0162844E92824915093A9B255E,D0991706B718F664A73B89963E7C27E1,VTS,1,,12/04/2013 23:37,12/04/2013 23:45,1,480,1.76,-73.986267,40.721992,-73.978737,40.740814
419,0554EEDB0E9A05B30CC37E3AFBEB5329,FED0A9F4FC15AA05FFCEAB475E6D318B,VTS,1,,12/04/2013 23:30,12/04/2013 23:46,1,960,2.17,-73.984009,40.760551,-73.979149,40.787148
420,73DA721418396866B840FB928984FDE3,0A5DB8FC65AA5CDB85143E468F5E8497,VTS,1,,12/04/2013 21:11,12/04/2013 21:20,1,540,1.45,-73.984917,40.748047,-73.980705,40.761906
421,9D12D181777ED1A363D928A5FB08CFA2,F703AE4563AA348787DB26458372E5F3,VTS,1,,12/04/2013 21:05,12/04/2013 21:23,6,1080,3.89,-73.99218,40.726547,-73.987679,40.769669
422,62099C3783738399C97EE0D4E35A3F0A,D2923683CFECDB4AECB0D995716F35FF,VTS,1,,12/04/2013 21:05,12/04/2013 21:20,1,900,2.84,-73.999268,40.725014,-73.990707,40.75584
423,19CD3E8DDB8FD3250C1A93432C0A4354,ABAF3CD43E515147774A25B61F7F79D1,VTS,1,,12/04/2013 21:09,12/04/2013 21:26,1,1020,3.21,-73.971077,40.755058,-73.998413,40.719212
